Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power,Location
2021-01-23 13:00:00,32.2,59,19.4,3.68,4.74,223,224,8.7,0.0358,Location2
2021-01-23 14:00:00,33.8,55,19.3,2.95,3.76,246,245,7.7,0.0279,Location2
2021-01-23 15:00:00,33.9,55,19.3,2.42,3.13,263,263,6.5,0.0199,Location2
2021-01-23 16:00:00,33.3,56,19.1,2.28,3.01,285,285,5.4,0.0119,Location2
2021-01-23 17:00:00,29.4,66,19.6,2.05,4.69,317,320,4.4,0.004,Location2
2021-01-23 18:00:00,27.8,75,20.8,3.86,7.05,339,342,5.5,0.0002,Location2
2021-01-23 19:00:00,26.3,74,19.0,4.43,7.52,335,335,7.7,0.0006,Location2
2021-01-23 20:00:00,23.6,77,17.4,4.83,8.66,336,341,7.8,0.001,Location2
2021-01-23 21:00:00,21.1,78,15.3,5.26,8.93,346,347,9.2,0.0014,Location2
2021-01-23 22:00:00,21.3,63,10.5,5.75,9.24,347,347,9.9,0.0018,Location2
2021-01-23 23:00:00,19.2,64,9.1,4.83,8.3,347,347,10.0,0.0022,Location2
2021-01-24 00:00:00,17.2,66,7.9,4.41,7.69,347,347,8.4,0.0027,Location2
2021-01-24 01:00:00,15.3,62,4.7,4.22,7.43,338,340,7.7,0.0031,Location2
2021-01-24 02:00:00,13.3,58,1.1,3.76,6.89,331,334,7.3,0.0035,Location2
2021-01-24 03:00:00,11.7,55,-1.3,3.49,6.54,333,337,6.4,0.0039,Location2
2021-01-24 04:00:00,10.3,54,-3.1,2.92,5.69,338,342,6.0,0.0043,Location2
2021-01-24 05:00:00,9.3,55,-3.6,2.28,4.71,345,348,4.9,0.0042,Location2
2021-01-24 06:00:00,6.7,60,-4.2,2.86,5.1,335,334,3.9,0.0035,Location2
2021-01-24 07:00:00,5.7,62,-4.4,2.02,3.75,351,351,5.0,0.0029,Location2
2021-01-24 08:00:00,5.4,61,-5.1,2.3,3.5,2,360,4.0,0.0022,Location2
2021-01-24 09:00:00,5.9,57,-6.1,1.99,2.6,18,16,4.4,0.0016,Location2
2021-01-24 10:00:00,8.2,49,-6.9,1.56,1.91,50,47,4.5,0.001,Location2
2021-01-24 11:00:00,11.6,42,-7.0,2.12,2.56,71,69,5.6,0.0003,Location2
2021-01-24 12:00:00,14.4,38,-6.9,2.2,2.69,120,121,6.0,0.0091,Location2
2021-01-24 13:00:00,17.2,34,-6.7,2.97,3.67,147,151,6.9,0.0273,Location2
2021-01-24 14:00:00,19.0,31,-6.6,3.14,3.97,143,146,7.4,0.0454,Location2
2021-01-24 15:00:00,19.8,31,-6.1,3.62,4.61,129,131,7.6,0.0636,Location2
2021-01-24 16:00:00,19.6,32,-5.8,3.98,5.11,129,130,7.8,0.0818,Location2
2021-01-24 17:00:00,18.1,34,-5.3,3.81,5.8,120,122,7.6,0.0999,Location2
2021-01-24 18:00:00,11.3,48,-4.5,4.25,6.88,120,123,6.5,0.1075,Location2
2021-01-24 19:00:00,11.6,48,-4.4,4.79,6.85,116,119,8.6,0.1044,Location2
2021-01-24 20:00:00,11.5,49,-3.8,4.92,6.8,117,118,8.9,0.1014,Location2
2021-01-24 21:00:00,11.7,50,-3.3,4.97,6.96,120,122,9.0,0.0983,Location2
2021-01-24 22:00:00,11.8,51,-3.1,4.65,6.6,118,122,9.0,0.0953,Location2
2021-01-24 23:00:00,11.9,50,-3.0,4.53,6.44,112,116,8.4,0.0923,Location2
2021-01-25 00:00:00,11.8,51,-2.6,4.4,6.31,111,115,8.2,0.0892,Location2
2021-01-25 01:00:00,11.3,54,-2.1,4.18,7.03,107,114,7.9,0.0862,Location2
2021-01-25 02:00:00,11.1,58,-0.9,4.3,6.55,102,109,7.6,0.0831,Location2
2021-01-25 03:00:00,10.8,62,0.1,4.32,6.28,95,99,8.0,0.0801,Location2
2021-01-25 04:00:00,10.1,64,0.2,4.4,6.31,90,94,8.1,0.077,Location2
2021-01-25 05:00:00,9.4,63,-0.8,4.4,6.2,87,91,8.1,0.0744,Location2
2021-01-25 06:00:00,9.3,59,-2.1,4.4,6.21,91,94,8.3,0.0721,Location2
2021-01-25 07:00:00,9.2,59,-2.3,4.31,6.1,86,89,8.1,0.0699,Location2
2021-01-25 08:00:00,9.4,60,-1.8,4.1,5.8,87,91,8.0,0.0676,Location2
2021-01-25 09:00:00,10.0,60,-1.0,4.11,5.7,86,90,7.7,0.0654,Location2
2021-01-25 10:00:00,10.9,60,-0.3,4.28,5.77,79,81,8.2,0.0631,Location2
2021-01-25 11:00:00,12.0,57,-0.2,4.65,6.05,81,82,9.0,0.0609,Location2
2021-01-25 12:00:00,13.5,54,0.1,4.39,5.77,78,81,9.0,0.0608,Location2
2021-01-25 13:00:00,14.2,53,0.2,4.33,5.63,71,73,8.8,0.0628,Location2
2021-01-25 14:00:00,15.5,50,0.1,4.52,5.82,72,74,8.9,0.0648,Location2
2021-01-25 15:00:00,15.8,47,-0.9,4.59,5.89,74,75,8.9,0.0668,Location2
2021-01-25 16:00:00,15.5,45,-2.0,4.46,5.97,74,76,8.9,0.0688,Location2
2021-01-25 17:00:00,14.5,46,-2.6,4.34,5.91,64,66,8.5,0.0708,Location2
2021-01-25 18:00:00,12.1,55,-0.9,3.94,5.33,54,56,8.0,0.069,Location2
2021-01-25 19:00:00,11.3,57,-0.9,4.18,5.74,48,49,7.5,0.0635,Location2
2021-01-25 20:00:00,10.7,59,-0.8,3.86,5.38,53,55,7.6,0.058,Location2
2021-01-25 21:00:00,10.1,61,-0.7,3.81,5.1,60,62,7.2,0.0525,Location2
2021-01-25 22:00:00,9.5,63,-0.5,3.56,4.86,52,53,7.0,0.047,Location2
2021-01-25 23:00:00,8.6,66,-0.4,3.75,5.02,42,44,7.0,0.0415,Location2
2021-01-26 00:00:00,7.7,67,-0.9,3.7,4.9,38,39,7.1,0.036,Location2
2021-01-26 01:00:00,6.8,68,-1.5,3.55,4.75,40,41,7.0,0.0305,Location2
2021-01-26 02:00:00,5.9,69,-2.0,3.58,4.86,36,37,6.8,0.025,Location2
2021-01-26 03:00:00,5.0,70,-2.7,3.69,5.05,33,34,6.9,0.0195,Location2
2021-01-26 04:00:00,4.5,69,-3.4,3.52,4.74,35,35,6.9,0.014,Location2
2021-01-26 05:00:00,4.1,69,-3.9,3.28,4.36,38,37,6.6,0.0104,Location2
2021-01-26 06:00:00,3.7,71,-3.5,3.18,4.11,24,26,6.3,0.0088,Location2
2021-01-26 07:00:00,3.5,71,-3.8,3.36,4.44,23,23,6.4,0.0072,Location2
2021-01-26 08:00:00,2.9,72,-4.2,3.55,4.75,22,22,6.6,0.0056,Location2
2021-01-26 09:00:00,3.2,69,-4.5,3.44,4.56,26,26,6.8,0.004,Location2
2021-01-26 10:00:00,4.3,65,-4.8,3.05,3.91,32,32,6.8,0.0024,Location2
2021-01-26 11:00:00,5.9,60,-4.9,3.24,3.97,34,34,7.1,0.0008,Location2
2021-01-26 12:00:00,7.8,56,-4.7,2.97,3.61,42,42,7.3,0.0,Location2
2021-01-26 13:00:00,9.5,52,-4.4,2.78,3.42,52,52,7.1,0.0,Location2
2021-01-26 14:00:00,10.7,50,-4.2,2.8,3.36,55,53,6.9,0.0,Location2
2021-01-26 15:00:00,10.9,50,-4.1,2.69,3.28,59,59,6.8,0.0,Location2
2021-01-26 16:00:00,10.6,51,-4.2,2.42,3.05,66,67,6.3,0.0,Location2
2021-01-26 17:00:00,9.5,52,-4.4,2.47,3.2,69,70,5.5,0.0,Location2
2021-01-26 18:00:00,5.5,61,-5.0,2.84,3.83,39,41,4.7,0.0,Location2
2021-01-26 19:00:00,4.4,63,-5.5,3.19,4.67,41,43,5.8,0.0,Location2
2021-01-26 20:00:00,4.3,61,-6.1,3.19,4.26,49,51,6.3,0.0,Location2
2021-01-26 21:00:00,4.0,62,-6.1,2.92,3.89,59,61,6.1,0.0,Location2
2021-01-26 22:00:00,3.8,63,-6.1,2.82,3.77,67,68,5.6,0.0,Location2
2021-01-26 23:00:00,3.7,63,-6.1,2.92,3.83,68,70,5.7,0.0,Location2
2021-01-27 00:00:00,3.3,63,-6.3,3.18,4.22,66,68,6.2,0.0,Location2
2021-01-27 01:00:00,2.7,64,-6.9,3.32,4.37,69,70,6.4,0.0,Location2
2021-01-27 02:00:00,2.0,63,-7.6,3.4,4.39,76,78,6.4,0.0,Location2
2021-01-27 03:00:00,1.7,63,-8.0,3.1,4.11,92,94,6.4,0.0,Location2
2021-01-27 04:00:00,1.7,63,-8.0,2.84,3.67,100,101,6.1,0.0,Location2
2021-01-27 05:00:00,1.6,64,-7.7,2.7,3.51,92,95,5.7,0.0017,Location2
2021-01-27 06:00:00,1.1,67,-7.3,2.81,3.7,86,88,5.5,0.005,Location2
2021-01-27 07:00:00,0.8,67,-7.6,2.91,3.9,86,90,5.6,0.0084,Location2
2021-01-27 08:00:00,0.7,67,-7.8,3.1,4.1,88,91,5.9,0.0118,Location2
2021-01-27 09:00:00,1.2,65,-8.0,3.11,4.14,96,98,6.2,0.0151,Location2
2021-01-27 10:00:00,2.7,62,-7.4,3.14,4.1,99,103,6.6,0.0185,Location2
2021-01-27 11:00:00,5.1,58,-6.5,3.3,4.27,104,106,7.1,0.0218,Location2
2021-01-27 12:00:00,8.2,54,-5.0,3.62,4.58,118,122,7.8,0.0324,Location2
2021-01-27 13:00:00,10.4,54,-3.1,3.88,4.92,125,128,8.1,0.0501,Location2
2021-01-27 14:00:00,12.6,52,-1.6,4.12,5.32,129,131,8.4,0.0679,Location2
2021-01-27 15:00:00,14.4,51,-0.3,4.58,5.9,126,129,9.0,0.0856,Location2
2021-01-27 16:00:00,14.6,54,0.9,4.49,5.96,122,125,9.0,0.1034,Location2
2021-01-27 17:00:00,14.0,58,1.8,4.22,6.04,112,114,8.4,0.1211,Location2
2021-01-27 18:00:00,10.8,73,3.7,4.46,7.54,106,112,7.6,0.1259,Location2
2021-01-27 19:00:00,9.0,79,3.7,4.18,7.78,101,110,7.7,0.1176,Location2
2021-01-27 20:00:00,8.4,82,4.1,3.79,7.38,108,117,7.1,0.1093,Location2
2021-01-27 21:00:00,7.8,85,4.2,3.67,7.21,107,119,6.4,0.101,Location2
2021-01-27 22:00:00,7.6,86,4.3,4.22,8.1,112,119,7.5,0.0927,Location2
2021-01-27 23:00:00,7.8,86,4.5,3.42,7.07,128,134,7.1,0.0844,Location2
2021-01-28 00:00:00,9.9,84,5.9,4.79,8.14,119,127,7.9,0.0761,Location2
2021-01-28 01:00:00,10.2,85,6.5,5.08,8.77,126,133,8.6,0.0678,Location2
2021-01-28 02:00:00,11.6,83,7.4,5.2,8.91,128,136,8.7,0.0595,Location2
2021-01-28 03:00:00,12.5,85,8.7,5.0,8.28,127,137,8.4,0.0512,Location2
2021-01-28 04:00:00,13.0,87,9.8,4.8,7.72,126,132,8.2,0.0429,Location2
2021-01-28 05:00:00,13.2,89,10.7,4.88,7.84,137,142,8.5,0.036,Location2
2021-01-28 06:00:00,13.5,90,11.1,4.82,7.8,138,144,9.1,0.0304,Location2
2021-01-28 07:00:00,13.5,90,11.1,4.24,6.95,133,140,8.4,0.0249,Location2
2021-01-28 08:00:00,13.2,89,10.5,4.6,7.17,136,140,8.1,0.0194,Location2
2021-01-28 09:00:00,13.6,86,10.0,4.7,6.75,151,153,8.4,0.0138,Location2
2021-01-28 10:00:00,15.3,79,10.0,4.33,5.8,146,148,8.4,0.0083,Location2
2021-01-28 11:00:00,17.2,73,10.1,4.27,5.56,147,150,8.3,0.0028,Location2
2021-01-28 12:00:00,19.8,66,10.3,3.58,4.6,144,146,8.5,0.0,Location2
2021-01-28 13:00:00,22.1,61,10.6,3.32,4.17,134,136,7.6,0.0,Location2
2021-01-28 14:00:00,23.8,57,10.7,3.12,3.89,130,132,7.5,0.0,Location2
2021-01-28 15:00:00,24.5,55,10.8,3.26,4.1,133,135,7.1,0.0,Location2
2021-01-28 16:00:00,24.4,55,10.8,3.05,3.91,122,122,6.9,0.0,Location2
2021-01-28 17:00:00,22.5,61,10.9,2.57,4.84,103,108,6.1,0.0,Location2
2021-01-28 18:00:00,16.0,82,11.6,2.6,5.54,90,97,4.6,0.0048,Location2
2021-01-28 19:00:00,15.3,84,11.2,2.91,6.32,106,108,4.9,0.0143,Location2
2021-01-28 20:00:00,14.8,84,10.9,3.05,6.62,113,117,5.2,0.0238,Location2
2021-01-28 21:00:00,14.6,86,11.1,3.01,6.22,105,116,5.1,0.0333,Location2
2021-01-28 22:00:00,14.4,88,11.4,3.24,6.64,99,108,5.5,0.0429,Location2
2021-01-28 23:00:00,13.8,91,11.6,3.45,6.77,100,106,5.7,0.0524,Location2
2021-01-29 00:00:00,13.8,92,11.8,3.57,6.99,108,114,6.1,0.0619,Location2
2021-01-29 01:00:00,14.4,92,12.6,3.74,6.82,106,112,6.2,0.0714,Location2
2021-01-29 02:00:00,14.7,94,13.2,4.08,7.22,107,112,6.8,0.0809,Location2
2021-01-29 03:00:00,14.8,94,13.5,4.33,7.66,109,114,7.3,0.0905,Location2
2021-01-29 04:00:00,15.1,95,13.8,4.59,7.3,110,113,7.9,0.1,Location2
2021-01-29 05:00:00,15.4,95,14.2,5.16,7.3,112,113,8.9,0.1032,Location2
2021-01-29 06:00:00,16.4,96,15.4,5.87,8.52,120,121,9.9,0.1,Location2
2021-01-29 07:00:00,17.2,95,16.0,5.92,8.49,120,122,10.6,0.0969,Location2
2021-01-29 08:00:00,17.4,95,16.3,5.97,8.63,121,122,10.5,0.0938,Location2
2021-01-29 09:00:00,18.0,94,16.4,6.19,8.68,124,125,11.0,0.0906,Location2
2021-01-29 10:00:00,18.9,90,16.5,6.24,8.66,125,126,11.2,0.0875,Location2
2021-01-29 11:00:00,20.2,87,16.9,6.22,8.48,127,128,11.4,0.0843,Location2
2021-01-29 12:00:00,22.2,84,18.1,6.01,8.2,134,135,11.4,0.0759,Location2
2021-01-29 13:00:00,23.4,83,19.0,5.54,7.52,129,131,11.0,0.0621,Location2
2021-01-29 14:00:00,24.9,81,19.8,5.4,7.23,129,131,10.2,0.0483,Location2
2021-01-29 15:00:00,25.6,80,20.3,5.27,7.27,123,124,10.0,0.0345,Location2
2021-01-29 16:00:00,26.1,80,20.8,5.47,7.55,121,122,9.7,0.0207,Location2
2021-01-29 17:00:00,25.6,83,21.2,5.02,7.42,113,116,9.7,0.0069,Location2
2021-01-29 18:00:00,23.8,92,21.9,4.57,7.11,100,104,8.9,0.0,Location2
2021-01-29 19:00:00,23.3,94,21.7,5.03,7.88,107,110,8.7,0.0,Location2
2021-01-29 20:00:00,23.0,93,21.4,4.57,7.24,119,123,8.7,0.0,Location2
2021-01-29 21:00:00,22.6,93,20.8,4.43,6.86,115,121,7.8,0.0,Location2
2021-01-29 22:00:00,22.2,93,20.6,3.94,6.47,117,122,7.7,0.0,Location2
2021-01-29 23:00:00,22.1,93,20.5,3.79,5.86,108,115,6.7,0.0,Location2
2021-01-30 00:00:00,22.0,93,20.4,4.05,6.13,110,114,7.0,0.0,Location2
2021-01-30 01:00:00,22.0,94,20.5,3.67,5.42,107,113,7.0,0.0,Location2
2021-01-30 02:00:00,22.0,94,20.6,3.37,5.03,102,107,6.4,0.0,Location2
2021-01-30 03:00:00,22.0,95,20.8,3.11,4.47,94,100,6.0,0.0,Location2
2021-01-30 04:00:00,22.0,95,20.8,2.91,4.31,74,86,5.5,0.0,Location2
2021-01-30 05:00:00,21.8,96,20.8,3.14,4.54,68,76,5.5,0.0,Location2
2021-01-30 06:00:00,21.3,95,20.0,2.46,3.38,63,71,5.5,0.0,Location2
2021-01-30 07:00:00,21.2,95,20.0,2.86,3.83,54,57,5.1,0.0,Location2
2021-01-30 08:00:00,21.0,95,19.9,3.26,4.48,47,51,5.8,0.0,Location2
2021-01-30 09:00:00,21.4,93,19.6,2.97,4.03,42,44,5.8,0.0,Location2
2021-01-30 10:00:00,22.0,89,19.3,2.88,3.86,34,37,5.6,0.0,Location2
2021-01-30 11:00:00,22.6,86,19.1,3.0,3.91,30,32,5.9,0.0,Location2
2021-01-30 12:00:00,23.7,82,19.1,2.51,3.13,23,27,6.1,0.0,Location2
2021-01-30 13:00:00,24.4,80,19.1,2.8,3.61,2,3,5.7,0.0,Location2
2021-01-30 14:00:00,25.3,77,19.1,3.2,4.1,2,3,6.3,0.0,Location2
2021-01-30 15:00:00,25.4,76,19.0,3.92,5.22,354,355,7.3,0.0,Location2
2021-01-30 16:00:00,25.8,74,18.8,3.95,5.26,351,351,7.6,0.0,Location2
2021-01-30 17:00:00,25.4,76,18.8,4.26,5.98,351,350,7.5,0.0,Location2
2021-01-30 18:00:00,23.3,78,17.5,4.18,6.4,349,350,7.5,0.0,Location2
2021-01-30 19:00:00,23.1,79,17.4,4.13,6.44,353,354,7.4,0.0,Location2
2021-01-30 20:00:00,21.0,85,17.2,3.03,5.91,352,356,7.2,0.0,Location2
2021-01-30 21:00:00,21.1,84,17.1,2.86,5.45,348,353,5.4,0.0,Location2
2021-01-30 22:00:00,20.8,85,17.0,3.0,5.63,334,343,5.1,0.0,Location2
2021-01-30 23:00:00,20.9,85,17.2,3.19,5.77,328,334,5.5,0.0,Location2
2021-01-31 00:00:00,20.3,88,17.3,3.2,6.14,321,330,5.4,0.0,Location2
2021-01-31 01:00:00,20.0,89,17.2,3.68,7.12,315,322,6.3,0.0,Location2
2021-01-31 02:00:00,20.9,87,17.6,3.82,7.11,315,321,6.6,0.0,Location2
2021-01-31 03:00:00,21.8,83,17.6,4.39,7.79,313,318,7.4,0.0,Location2
2021-01-31 04:00:00,22.1,83,17.7,4.33,7.57,310,316,7.8,0.0,Location2
2021-01-31 05:00:00,21.9,83,17.7,3.76,6.86,310,314,7.4,0.0,Location2
2021-01-31 06:00:00,20.6,84,16.5,3.44,6.0,306,307,6.4,0.0,Location2
2021-01-31 07:00:00,19.9,84,15.9,3.08,5.56,306,308,6.0,0.0,Location2
2021-01-31 08:00:00,20.3,81,15.4,3.78,6.12,307,308,6.5,0.0,Location2
2021-01-31 09:00:00,21.1,78,15.3,4.16,6.06,305,308,7.1,0.0,Location2
2021-01-31 10:00:00,23.1,72,15.5,4.95,6.72,313,313,9.6,0.0,Location2
2021-01-31 11:00:00,25.1,68,16.2,3.84,5.2,321,322,9.1,0.0,Location2
2021-01-31 12:00:00,27.1,64,16.7,3.26,4.25,317,319,7.8,0.0,Location2
2021-01-31 13:00:00,29.6,60,17.3,3.47,4.31,316,316,7.4,0.0,Location2
2021-01-31 14:00:00,30.9,58,17.8,3.96,5.02,317,317,7.9,0.0,Location2
2021-01-31 15:00:00,31.8,56,17.7,4.32,5.73,312,313,8.4,0.0,Location2
2021-01-31 16:00:00,31.5,56,17.6,4.46,6.02,312,312,8.5,0.0,Location2
2021-01-31 17:00:00,28.8,63,17.8,2.48,5.09,313,315,8.2,0.0,Location2
2021-01-31 18:00:00,22.7,76,16.2,2.83,4.88,315,316,4.2,0.0,Location2
2021-01-31 19:00:00,20.0,85,16.3,1.7,4.33,315,320,4.8,0.0,Location2
2021-01-31 20:00:00,16.8,88,13.8,2.13,3.76,319,331,3.0,0.0,Location2
2021-01-31 21:00:00,15.6,89,12.8,2.2,3.42,321,339,3.0,0.0,Location2
2021-01-31 22:00:00,15.6,89,13.0,1.8,2.24,304,350,3.1,0.0,Location2
2021-01-31 23:00:00,14.2,89,11.7,1.04,0.57,253,315,2.3,0.0,Location2
2021-02-01 00:00:00,14.3,90,11.9,1.3,1.84,247,241,2.3,0.0,Location2
2021-02-01 01:00:00,13.4,90,11.0,1.5,2.44,233,215,2.5,0.0,Location2
2021-02-01 02:00:00,14.2,90,11.8,1.91,3.74,223,214,3.0,0.0,Location2
2021-02-01 03:00:00,15.3,89,12.7,2.28,4.88,218,215,3.7,0.0,Location2
2021-02-01 04:00:00,15.9,88,12.9,2.66,5.69,214,214,4.3,0.0,Location2
2021-02-01 05:00:00,16.2,87,13.0,2.69,6.11,222,220,4.7,0.0,Location2
2021-02-01 06:00:00,15.3,89,12.7,2.52,6.0,214,217,4.5,0.0,Location2
2021-02-01 07:00:00,16.0,90,13.5,2.59,5.71,208,213,4.7,0.0,Location2
2021-02-01 08:00:00,15.8,90,13.5,2.72,5.73,197,205,4.4,0.0,Location2
2021-02-01 09:00:00,18.1,88,15.2,3.51,6.18,200,203,5.7,0.0,Location2
2021-02-01 10:00:00,22.6,79,16.9,2.91,4.72,196,201,6.0,0.0,Location2
2021-02-01 11:00:00,26.9,70,18.2,3.0,4.01,180,184,6.6,0.0,Location2
2021-02-01 12:00:00,30.4,62,19.0,3.21,4.2,175,179,7.2,0.0,Location2
2021-02-01 13:00:00,32.8,57,19.3,3.52,4.5,173,177,7.5,0.0,Location2
2021-02-01 14:00:00,34.5,53,19.3,3.51,4.5,177,180,7.7,0.0,Location2
2021-02-01 15:00:00,35.1,52,19.0,3.37,4.34,168,172,7.5,0.0,Location2
2021-02-01 16:00:00,34.0,53,18.8,3.45,4.62,158,162,6.9,0.0,Location2
2021-02-01 17:00:00,30.2,62,18.9,3.11,5.95,147,153,6.4,0.0,Location2
2021-02-01 18:00:00,23.6,86,20.0,3.76,7.34,155,160,5.4,0.0,Location2
2021-02-01 19:00:00,21.9,89,19.1,3.9,7.59,157,162,6.5,0.0,Location2
2021-02-01 20:00:00,20.9,90,18.4,4.15,8.0,165,167,6.9,0.0,Location2
2021-02-01 21:00:00,20.6,90,18.1,4.44,8.55,172,174,7.4,0.0,Location2
2021-02-01 22:00:00,20.6,89,17.9,4.31,8.61,176,177,7.5,0.0,Location2
2021-02-01 23:00:00,20.7,88,17.7,4.53,8.93,174,176,7.6,0.0,Location2
2021-02-02 00:00:00,20.6,87,17.4,4.64,9.15,173,174,7.9,0.0,Location2
2021-02-02 01:00:00,20.2,87,17.1,4.44,8.84,172,175,7.9,0.0,Location2
2021-02-02 02:00:00,19.7,88,16.7,4.26,8.55,171,174,7.5,0.0,Location2
2021-02-02 03:00:00,19.2,89,16.5,4.16,8.47,170,173,7.2,0.0,Location2
2021-02-02 04:00:00,18.6,90,16.3,3.88,7.89,168,171,7.1,0.0,Location2
2021-02-02 05:00:00,17.8,92,15.8,3.57,7.3,162,167,6.5,0.0,Location2
2021-02-02 06:00:00,17.5,96,16.6,4.34,6.48,151,153,6.4,0.0,Location2
2021-02-02 07:00:00,17.8,97,17.1,4.57,6.41,157,157,8.2,0.0,Location2
2021-02-02 08:00:00,17.9,97,17.2,4.44,6.18,166,166,8.2,0.0,Location2
2021-02-02 09:00:00,18.6,94,17.2,4.36,5.95,171,172,8.0,0.0,Location2
2021-02-02 10:00:00,19.9,93,18.1,4.55,6.15,171,173,8.4,0.0,Location2
2021-02-02 11:00:00,21.7,92,19.6,4.65,6.25,171,173,8.9,0.0,Location2
2021-02-02 12:00:00,23.4,89,20.7,4.72,6.32,175,175,9.0,0.0,Location2
2021-02-02 13:00:00,25.7,84,21.7,5.14,6.84,173,174,9.9,0.0,Location2
2021-02-02 14:00:00,27.1,83,22.5,5.06,6.86,171,172,10.0,0.0,Location2
2021-02-02 15:00:00,28.7,80,23.3,4.96,6.56,171,172,9.8,0.0,Location2
2021-02-02 16:00:00,29.0,81,23.9,4.9,6.71,168,170,9.4,0.0,Location2
2021-02-02 17:00:00,28.0,86,24.4,4.36,6.58,171,171,9.0,0.0,Location2
2021-02-02 18:00:00,24.1,91,21.9,4.65,6.85,171,173,7.5,0.0,Location2
2021-02-02 19:00:00,23.4,93,21.6,5.15,7.64,172,174,9.2,0.0,Location2
2021-02-02 20:00:00,23.0,93,21.2,5.63,8.22,174,176,9.8,0.0,Location2
2021-02-02 21:00:00,22.9,94,21.4,5.14,8.12,173,176,9.9,0.0,Location2
2021-02-02 22:00:00,22.9,94,21.5,5.2,8.61,179,182,8.9,0.0,Location2
2021-02-02 23:00:00,23.4,93,21.7,5.32,8.87,185,187,9.1,0.0,Location2
2021-02-03 00:00:00,23.3,94,21.8,5.25,8.94,188,190,9.1,0.0,Location2
2021-02-03 01:00:00,23.3,95,22.0,4.79,8.34,191,194,9.0,0.0,Location2
2021-02-03 02:00:00,23.3,96,22.2,4.75,8.18,188,192,8.2,0.0,Location2
2021-02-03 03:00:00,23.7,96,22.8,4.9,8.33,181,185,8.3,0.0,Location2
2021-02-03 04:00:00,23.5,98,23.0,4.91,8.2,176,181,8.4,0.0,Location2
2021-02-03 05:00:00,23.5,97,22.7,4.83,7.71,174,177,8.2,0.0,Location2
2021-02-03 06:00:00,23.2,97,22.4,4.73,7.22,174,176,8.7,0.0,Location2
2021-02-03 07:00:00,23.3,96,22.3,5.05,7.44,172,174,9.0,0.0,Location2
2021-02-03 08:00:00,23.0,97,22.2,4.88,7.5,169,171,8.9,0.0,Location2
2021-02-03 09:00:00,24.0,95,22.8,5.43,7.94,174,174,9.6,0.0,Location2
2021-02-03 10:00:00,25.3,95,23.9,4.71,6.55,192,192,10.0,0.0,Location2
2021-02-03 11:00:00,26.8,93,25.1,3.3,4.5,180,181,8.6,0.0,Location2
2021-02-03 12:00:00,28.3,90,25.7,3.13,4.12,173,174,6.8,0.0,Location2
2021-02-03 13:00:00,29.9,85,26.1,3.49,4.56,193,195,7.5,0.0,Location2
2021-02-03 14:00:00,30.9,82,26.2,1.84,2.33,209,211,7.2,0.0,Location2
2021-02-03 15:00:00,33.0,76,26.2,2.31,3.01,265,266,5.5,0.0,Location2
2021-02-03 16:00:00,34.0,72,26.1,3.5,4.89,301,301,6.3,0.0,Location2
2021-02-03 17:00:00,33.1,75,25.9,5.7,8.87,308,310,9.4,0.0,Location2
2021-02-03 18:00:00,27.0,82,22.1,7.5,11.18,313,314,10.9,0.0,Location2
2021-02-03 19:00:00,24.7,78,18.7,8.41,12.52,315,315,14.6,0.0,Location2
2021-02-03 20:00:00,22.5,78,16.5,8.6,12.79,324,325,14.9,0.0,Location2
2021-02-03 21:00:00,20.3,77,14.4,8.49,12.87,315,316,15.1,0.0,Location2
2021-02-03 22:00:00,18.8,73,11.6,8.92,13.16,312,313,15.7,0.0,Location2
2021-02-03 23:00:00,17.2,69,8.9,8.7,12.94,314,314,15.7,0.0,Location2
2021-02-04 00:00:00,15.7,68,7.2,8.74,13.12,306,308,15.5,0.0,Location2
2021-02-04 01:00:00,14.1,69,5.7,8.93,13.74,311,312,15.8,0.0,Location2
2021-02-04 02:00:00,13.1,68,4.6,7.79,11.96,312,313,15.5,0.0,Location2
2021-02-04 03:00:00,12.2,67,3.4,7.72,11.83,311,312,13.8,0.0,Location2
2021-02-04 04:00:00,10.3,69,2.2,8.28,12.94,313,314,14.3,0.0,Location2
2021-02-04 05:00:00,9.1,70,1.3,8.3,13.1,311,312,14.5,0.0,Location2
2021-02-04 06:00:00,4.3,73,-2.5,7.5,11.79,307,309,14.4,0.0,Location2
2021-02-04 07:00:00,3.4,73,-3.4,7.66,11.9,303,305,13.1,0.0,Location2
2021-02-04 08:00:00,2.7,73,-4.0,7.98,12.32,300,302,13.7,0.0,Location2
2021-02-04 09:00:00,3.9,67,-4.5,7.56,11.14,294,296,13.7,0.0,Location2
2021-02-04 10:00:00,6.4,60,-4.7,8.46,11.82,299,299,14.9,0.0,Location2
2021-02-04 11:00:00,8.8,55,-4.2,8.15,11.25,299,300,15.4,0.0,Location2
2021-02-04 12:00:00,11.1,51,-3.5,8.03,10.86,301,301,15.1,0.0128,Location2
2021-02-04 13:00:00,12.8,49,-2.8,8.08,10.91,301,302,15.0,0.0385,Location2
2021-02-04 14:00:00,14.2,47,-2.3,8.16,11.08,301,301,15.1,0.0642,Location2
2021-02-04 15:00:00,14.8,48,-1.6,8.22,11.18,302,302,15.1,0.0898,Location2
